#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
BDKRB2	GAL	1848988	1845782	ENSP00000307713	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.041	0.900
DLG2	GRM1	1856435	1846816	ENSP00000365272	ENSP00000282753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.821	0.821
CREM	IL2	1845738	1843096	ENSP00000265372	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.353	0.932
BCL2	ERBB3	1851168	1845918	ENSP00000329623	ENSP00000267101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.574	0.574
MC5R	ADCY8	1850008	1847008	ENSP00000318077	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.078	0.903
HTR4	GABRB2	1854053	1846395	ENSP00000353915	ENSP00000274547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
GABRR1	MAPK1	1860984	1842512	ENSP00000412673	ENSP00000215832	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.104	0.594
GRIK1	GRM5	1858771	1848814	ENSP00000382791	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.678	0.678
GRM4	DRD4	1856056	1842327	ENSP00000363296	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.179	0.914
GRIN2A	GRIN2C	1851485	1847389	ENSP00000332549	ENSP00000293190	0.000	0.000	0.000	0.934	0.000	0.119	0.900	0.923	0.913
IL1B	APOE	1845335	1844127	ENSP00000263341	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
AVP	IGF1	1857196	1848439	ENSP00000369647	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.436	0.436
CREB1	GRIA2	1859295	1845544	ENSP00000387699	ENSP00000264426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.426
NCKAP5	CTNND2	1858494	1848919	ENSP00000380603	ENSP00000307134	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.584	0.584
HLA-DRB1	GNG2	1853944	1851723	ENSP00000353099	ENSP00000334448	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
DRD1	GRIA4	1850948	1846800	ENSP00000327652	ENSP00000282499	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.537	0.538
MT-ND3	MT-CYB	1854326	1854146	ENSP00000355206	ENSP00000354554	0.000	0.000	0.000	0.000	0.079	0.000	0.900	0.900	0.990
DLG2	GRIA1	1856435	1846982	ENSP00000365272	ENSP00000285900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.770	0.770
HCRTR1	GRP	1855973	1844471	ENSP00000362810	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.153	0.911
MAP1A	GSK3A	1848165	1842910	ENSP00000300231	ENSP00000222330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.500
APP	MAPK1	1846936	1842512	ENSP00000284981	ENSP00000215832	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.276	0.924
CCNC	NCOA2	1861768	1860191	ENSP00000428982	ENSP00000399968	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.268	0.923
GRIK2	GRIN3B	1859983	1843398	ENSP00000397026	ENSP00000234389	0.000	0.000	0.000	0.640	0.000	0.092	0.540	0.559	0.649
GRIN3A	GRID1	1854310	1851221	ENSP00000355155	ENSP00000330148	0.000	0.000	0.000	0.628	0.000	0.000	0.540	0.278	0.582
GNRH1	ESR1	1846491	1842435	ENSP00000276414	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.585	0.585
ITIH3	CACNA1C	1861173	1845866	ENSP00000415769	ENSP00000266376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.564
CNR1	EGR1	1855040	1843543	ENSP00000358511	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.878	0.878
MUC1	EGFR	1854790	1846445	ENSP00000357380	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.976	0.000	0.912	0.997
AVP	ADM	1857196	1846549	ENSP00000369647	ENSP00000278175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.517	0.949
CREB1	CHRNE	1859295	1847438	ENSP00000387699	ENSP00000293780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.780	0.780
CNTNAP2	ATP13A4	1854217	1852184	ENSP00000354778	ENSP00000339182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
CHRNA7	CHRNA4	1860670	1855204	ENSP00000407546	ENSP00000359285	0.000	0.000	0.000	0.859	0.000	0.000	0.900	0.883	0.912
FAT1	HTR3A	1860589	1853212	ENSP00000406229	ENSP00000347754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
ATP2A2	CACNA1B	1862138	1855467	ENSP00000440045	ENSP00000360406	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.451	0.451
MMP9	HTR4	1855661	1854053	ENSP00000361405	ENSP00000353915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.806	0.806
GRM5	APP	1848814	1846936	ENSP00000306138	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.716	0.970
AR	HSD11B2	1856164	1849905	ENSP00000363822	ENSP00000316786	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
GABRE	GABRA4	1855222	1845523	ENSP00000359353	ENSP00000264318	0.000	0.000	0.000	0.881	0.000	0.000	0.540	0.530	0.567
CSMD1	CNTNAP2	1862182	1854217	ENSP00000441462	ENSP00000354778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.419
GNG2	LHCGR	1851723	1847515	ENSP00000334448	ENSP00000294954	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GABRA5	GLRB	1851869	1845545	ENSP00000335592	ENSP00000264428	0.000	0.000	0.000	0.787	0.000	0.000	0.540	0.349	0.571
APP	MTNR1B	1846936	1844486	ENSP00000284981	ENSP00000257068	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.089	0.905
HTR1E	MTNR1B	1848996	1844486	ENSP00000307766	ENSP00000257068	0.000	0.000	0.000	0.638	0.000	0.000	0.900	0.102	0.902
BCL2	APP	1851168	1846936	ENSP00000329623	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.425
CREB1	EGR2	1859295	1843629	ENSP00000387699	ENSP00000242480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.485	0.485
GNB3	MAPK1	1843188	1842512	ENSP00000229264	ENSP00000215832	0.000	0.000	0.000	0.000	0.000	0.293	0.000	0.424	0.575
CCR6	HTR1A	1852212	1849859	ENSP00000339393	ENSP00000316244	0.000	0.000	0.000	0.624	0.000	0.000	0.900	0.063	0.900
GRIN1	GRIA3	1855505	1845529	ENSP00000360608	ENSP00000264357	0.000	0.000	0.000	0.678	0.000	0.099	0.720	0.778	0.802
GABRA2	GABRB1	1853367	1847577	ENSP00000348897	ENSP00000295454	0.000	0.000	0.000	0.854	0.000	0.076	0.900	0.912	0.916
LEP	MCHR1	1849557	1843943	ENSP00000312652	ENSP00000249016	0.000	0.000	0.000	0.000	0.069	0.000	0.000	0.909	0.912
CCKBR	GNRH1	1851860	1846491	ENSP00000335544	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.101	0.906
HTR5A	ADCY3	1847093	1844803	ENSP00000287907	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.045	0.900
LYN	ITPR2	1861765	1857367	ENSP00000428924	ENSP00000370744	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
AGT	CCR6	1854424	1852212	ENSP00000355627	ENSP00000339393	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.067	0.902
GSK3B	MAP1A	1850681	1848165	ENSP00000324806	ENSP00000300231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.524	0.525
MMP3	APOE	1848108	1844127	ENSP00000299855	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
MAGI2	CTNND2	1853022	1848919	ENSP00000346151	ENSP00000307134	0.000	0.000	0.000	0.000	0.000	0.594	0.000	0.192	0.658
NCOA2	MAPK1	1860191	1842512	ENSP00000399968	ENSP00000215832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.439	0.439
ACTN2	MYO5B	1854402	1846944	ENSP00000355537	ENSP00000285039	0.000	0.000	0.000	0.000	0.074	0.194	0.000	0.369	0.487
GRIK5	GNB3	1845238	1843188	ENSP00000262895	ENSP00000229264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.749	0.749
FADS1	CREBBP	1850426	1845124	ENSP00000322229	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CREB1	CREM	1859295	1845738	ENSP00000387699	ENSP00000265372	0.000	0.000	0.000	0.954	0.000	0.812	0.800	0.921	0.962
ADRA1B	GNRH1	1848870	1846491	ENSP00000306662	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
AKT1	ATXN1	1846136	1843741	ENSP00000270202	ENSP00000244769	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.852	0.934
HTR3A	HTR6	1853212	1847186	ENSP00000347754	ENSP00000289753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.832	0.832
HTR5A	ADRA2A	1847093	1846654	ENSP00000287907	ENSP00000280155	0.000	0.000	0.000	0.740	0.000	0.000	0.900	0.107	0.901
AGT	BCR	1854424	1848539	ENSP00000355627	ENSP00000303507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.787	0.788
EGFR	ABCB1	1846445	1845794	ENSP00000275493	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
IL10	IGF1	1860958	1848439	ENSP00000412237	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.887	0.887
AKAP9	GRIN2B	1853316	1846639	ENSP00000348573	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.195	0.900	0.433	0.950
HCRTR2	GNRH2	1855363	1843789	ENSP00000359899	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ASMT	AANAT	1857353	1844016	ENSP00000370639	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.906	0.990
GRIA1	GRIA3	1846982	1845529	ENSP00000285900	ENSP00000264357	0.000	0.000	0.000	0.977	0.000	0.149	0.720	0.827	0.756
ADRA1A	CHRM1	1857247	1848849	ENSP00000369960	ENSP00000306490	0.000	0.000	0.000	0.677	0.000	0.000	0.900	0.250	0.907
ATF5	NDEL1	1859978	1851656	ENSP00000396954	ENSP00000333982	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
GABRA3	GABRQ	1855218	1855216	ENSP00000359334	ENSP00000359329	0.000	0.000	0.000	0.784	0.000	0.000	0.540	0.642	0.602
GABRQ	GAD2	1855216	1844680	ENSP00000359329	ENSP00000259271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
BCL2	CREM	1851168	1845738	ENSP00000329623	ENSP00000265372	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.436	0.882
COMT	ACE	1854135	1847260	ENSP00000354511	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.362	0.717
CYP3A4	ABCB1	1852052	1845794	ENSP00000337915	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.824	0.824
DRD3	COMT	1857726	1854135	ENSP00000373169	ENSP00000354511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
CCK	GNRHR	1851885	1843089	ENSP00000335657	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.243	0.921
GRIK3	GRIN3A	1855828	1854310	ENSP00000362183	ENSP00000355155	0.000	0.000	0.000	0.640	0.000	0.092	0.540	0.642	0.662
CNTNAP2	ANK3	1854217	1846690	ENSP00000354778	ENSP00000280772	0.000	0.000	0.000	0.000	0.065	0.000	0.000	0.610	0.620
BCL2	CNTN5	1851168	1846634	ENSP00000329623	ENSP00000279463	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
AVPR1A	APP	1848027	1846936	ENSP00000299178	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
FGFR2	DUSP6	1860837	1846636	ENSP00000410294	ENSP00000279488	0.000	0.000	0.000	0.000	0.000	0.145	0.000	0.346	0.417
MMP3	ESR1	1848108	1842435	ENSP00000299855	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
ATF2	ESR1	1845482	1842435	ENSP00000264110	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.074	0.900	0.328	0.932
ABCA13	HTR4	1860896	1854053	ENSP00000411096	ENSP00000353915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
DRD2	ATXN1	1854237	1843741	ENSP00000354859	ENSP00000244769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.842	0.842
ADRA2C	GRM6	1859088	1843281	ENSP00000386069	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
GNAS	MDK	1855402	1853909	ENSP00000360141	ENSP00000352852	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.791	0.792
GRIN2A	DAO	1851485	1843145	ENSP00000332549	ENSP00000228476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.436	0.436
GAD1	DRD1	1853649	1850948	ENSP00000350928	ENSP00000327652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.616	0.617
ERBB3	EGR1	1845918	1843543	ENSP00000267101	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.358	0.708
MTNR1A	ADCY8	1848453	1847008	ENSP00000302811	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.175	0.913
CACNB2	ACHE	1850200	1848506	ENSP00000320025	ENSP00000303211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
ATF2	EGR1	1845482	1843543	ENSP00000264110	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.359	0.000	0.511	0.673
GLRA1	GLRA3	1860926	1846360	ENSP00000411593	ENSP00000274093	0.000	0.000	0.000	0.985	0.000	0.000	0.900	0.471	0.900
ATP10A	GABRA5	1853426	1851869	ENSP00000349325	ENSP00000335592	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.479	0.479
DRD5	GRIA3	1848813	1845529	ENSP00000306129	ENSP00000264357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.561	0.562
ADCY2	HTR1A	1852643	1849859	ENSP00000342952	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.131	0.909
BDNF	LEPR	1861075	1851253	ENSP00000414303	ENSP00000330393	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.582	0.582
CRY2	GSK3B	1860621	1850681	ENSP00000406751	ENSP00000324806	0.000	0.000	0.000	0.000	0.071	0.125	0.000	0.816	0.838
GPX3	GCLM	1857763	1855202	ENSP00000373477	ENSP00000359258	0.000	0.000	0.000	0.000	0.125	0.000	0.000	0.388	0.442
DLG2	GRIN2B	1856435	1846639	ENSP00000365272	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.920	0.000	0.907	0.992
GDNF	IGF1	1860755	1848439	ENSP00000409007	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
CNTNAP2	IMMP2L	1854217	1851161	ENSP00000354778	ENSP00000329553	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.518
LEP	GAL	1849557	1845782	ENSP00000312652	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942	0.942
PRRT2	GRM5	1853740	1848814	ENSP00000351608	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.000	0.576
AGT	CHRM2	1854424	1850196	ENSP00000355627	ENSP00000319984	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.071	0.903
ADCY2	HSP90B1	1852643	1848102	ENSP00000342952	ENSP00000299767	0.000	0.000	0.000	0.000	0.000	0.275	0.000	0.419	0.561
GABRR3	GABRP	1864603	1845718	ENSP00000471569	ENSP00000265294	0.000	0.000	0.000	0.880	0.000	0.000	0.540	0.492	0.565
ADRB1	GHRH	1854995	1843462	ENSP00000358301	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.243	0.921
AKT1	CSNK2A1	1846136	1842650	ENSP00000270202	ENSP00000217244	0.000	0.000	0.000	0.632	0.000	0.576	0.000	0.696	0.682
CCR6	HTR1E	1852212	1848996	ENSP00000339393	ENSP00000307766	0.000	0.000	0.000	0.627	0.000	0.000	0.900	0.063	0.900
CHRM2	ADRA2A	1850196	1846654	ENSP00000319984	ENSP00000280155	0.000	0.000	0.000	0.728	0.000	0.000	0.900	0.190	0.904
BDNF	CREBBP	1861075	1845124	ENSP00000414303	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
AGT	ADCY9	1854424	1847461	ENSP00000355627	ENSP00000294016	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HCRTR2	HTR2B	1855363	1844597	ENSP00000359899	ENSP00000258400	0.000	0.000	0.000	0.647	0.000	0.000	0.900	0.000	0.900
CIT	ITGA9	1858014	1845614	ENSP00000376306	ENSP00000264741	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.000	0.566
CAMK2A	GRIA1	1858598	1846982	ENSP00000381412	ENSP00000285900	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.668	0.930
CDH12	CDH7	1857500	1850119	ENSP00000371689	ENSP00000319166	0.000	0.000	0.000	0.965	0.000	0.574	0.900	0.553	0.956
ADRA2C	GALR3	1859088	1843944	ENSP00000386069	ENSP00000249041	0.000	0.000	0.000	0.644	0.000	0.000	0.900	0.000	0.900
GABRR3	GABRD	1864603	1856897	ENSP00000471569	ENSP00000367848	0.000	0.000	0.000	0.870	0.000	0.000	0.540	0.496	0.568
DRD3	APP	1857726	1846936	ENSP00000373169	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.074	0.903
CNTNAP2	ASTN2	1854217	1854134	ENSP00000354778	ENSP00000354504	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
CHRNA7	CHRNB1	1860670	1848622	ENSP00000407546	ENSP00000304290	0.000	0.000	0.000	0.820	0.000	0.000	0.720	0.473	0.742
HSP90B1	ADCY8	1848102	1847008	ENSP00000299767	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.275	0.000	0.419	0.561
DLG2	HTR2C	1856435	1846478	ENSP00000365272	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.621	0.622
AVP	GNAS	1857196	1855402	ENSP00000369647	ENSP00000360141	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.166	0.913
DRD2	GRIA2	1854237	1845544	ENSP00000354859	ENSP00000264426	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.265	0.675
DAOA	GRM3	1856406	1854350	ENSP00000365103	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
AGT	HTR1F	1854424	1850496	ENSP00000355627	ENSP00000322924	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HSD3B2	HSD11B2	1855019	1849905	ENSP00000358424	ENSP00000316786	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.539	0.951
CCKAR	CHRM3	1847590	1844372	ENSP00000295589	ENSP00000255380	0.000	0.000	0.000	0.640	0.000	0.000	0.900	0.216	0.906
CCK	CCKBR	1851885	1851860	ENSP00000335657	ENSP00000335544	0.000	0.000	0.000	0.000	0.000	0.980	0.900	0.982	0.999
ADCY9	APP	1847461	1846936	ENSP00000294016	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.088	0.904
GNG2	FZD3	1851723	1843549	ENSP00000334448	ENSP00000240093	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HCRTR2	KNG1	1855363	1845668	ENSP00000359899	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GSK3B	APP	1850681	1846936	ENSP00000324806	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.814	0.000	0.950	0.990
AGT	MCHR1	1854424	1843943	ENSP00000355627	ENSP00000249016	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.081	0.904
CCKBR	ADRA1B	1851860	1848870	ENSP00000335544	ENSP00000306662	0.000	0.000	0.000	0.663	0.000	0.000	0.900	0.000	0.900
CACNA1B	GNG2	1855467	1851723	ENSP00000360406	ENSP00000334448	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.184	0.829
GRM6	BDKRB1	1843281	1842613	ENSP00000231188	ENSP00000216629	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
L1CAM	CNTNAP2	1855168	1854217	ENSP00000359074	ENSP00000354778	0.000	0.000	0.000	0.000	0.112	0.000	0.000	0.693	0.715
CREB1	ERBB3	1859295	1845918	ENSP00000387699	ENSP00000267101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.526	0.526
GRM8	HTR1E	1852779	1848996	ENSP00000344173	ENSP00000307766	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.127	0.909
ACTN2	DLG1	1854402	1852968	ENSP00000355537	ENSP00000345731	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.198	0.635
KCNJ11	CDKN2B	1852964	1846519	ENSP00000345708	ENSP00000276925	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
CACNG2	CACNA1C	1848138	1845866	ENSP00000300105	ENSP00000266376	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.347	0.809
GNAS	HTR4	1855402	1854053	ENSP00000360141	ENSP00000353915	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.178	0.914
MYO5B	CAMK1	1846944	1844440	ENSP00000285039	ENSP00000256460	0.000	0.000	0.000	0.000	0.089	0.000	0.000	0.378	0.409
MYO5B	DCLK1	1846944	1844379	ENSP00000285039	ENSP00000255448	0.000	0.000	0.000	0.000	0.089	0.000	0.000	0.383	0.413
MT-ND5	NDUFAB1	1854223	1842149	ENSP00000354813	ENSP00000007516	0.000	0.000	0.000	0.000	0.000	0.960	0.900	0.118	0.996
MC5R	ADRB2	1850008	1848724	ENSP00000318077	ENSP00000305372	0.000	0.000	0.000	0.658	0.000	0.000	0.900	0.067	0.900
GNAS	CRH	1855402	1846502	ENSP00000360141	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.214	0.918
GRM8	MTNR1A	1852779	1848453	ENSP00000344173	ENSP00000302811	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.199	0.916
FOXO3	ABCB1	1852227	1845794	ENSP00000339527	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.877	0.877
GABRB3	GABRA4	1848038	1845523	ENSP00000299267	ENSP00000264318	0.000	0.000	0.000	0.858	0.000	0.073	0.900	0.716	0.912
GABRB1	GABRP	1847577	1845718	ENSP00000295454	ENSP00000265294	0.000	0.000	0.000	0.902	0.000	0.000	0.540	0.546	0.563
ADORA2B	IL6	1848647	1844631	ENSP00000304501	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.836
FABP7	HNF4A	1854799	1849587	ENSP00000357429	ENSP00000312987	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.767	0.767
AVP	HCRTR1	1857196	1855973	ENSP00000369647	ENSP00000362810	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.159	0.912
GLRA1	GABRB3	1860926	1848038	ENSP00000411593	ENSP00000299267	0.000	0.000	0.000	0.877	0.000	0.000	0.540	0.078	0.542
ADRB1	ADCY3	1854995	1844803	ENSP00000358301	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.064	0.902
BDNF	CAT	1861075	1843587	ENSP00000414303	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.409	0.408
GNG2	MAPK1	1851723	1842512	ENSP00000334448	ENSP00000215832	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.800
CNTNAP5	CNTN5	1860131	1846634	ENSP00000399013	ENSP00000279463	0.000	0.000	0.000	0.000	0.144	0.000	0.000	0.763	0.789
CAMK2A	AKT1	1858598	1846136	ENSP00000381412	ENSP00000270202	0.000	0.000	0.348	0.692	0.000	0.292	0.000	0.271	0.409
GRID1	GRIA2	1851221	1845544	ENSP00000330148	ENSP00000264426	0.000	0.000	0.000	0.769	0.000	0.102	0.540	0.342	0.600
CNR1	LEP	1855040	1849557	ENSP00000358511	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.635	0.635
ADRA1B	HTR2C	1848870	1846478	ENSP00000306662	ENSP00000276198	0.000	0.000	0.000	0.748	0.000	0.000	0.900	0.053	0.900
GLO1	MAOA	1855892	1852356	ENSP00000362463	ENSP00000340684	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.091	0.810
CALCB	ADCY8	1853002	1847008	ENSP00000346017	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
MTNR1A	KNG1	1848453	1845668	ENSP00000302811	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GABRG3	GABRA1	1851410	1842192	ENSP00000331912	ENSP00000023897	0.000	0.000	0.000	0.912	0.000	0.000	0.900	0.604	0.905
GRM2	ADCY8	1858262	1847008	ENSP00000378492	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.090	0.905
BSN	GRIA1	1847731	1846982	ENSP00000296452	ENSP00000285900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
GRM4	GRIN3B	1856056	1843398	ENSP00000363296	ENSP00000234389	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.450	0.451
ADRB1	ADCY2	1854995	1852643	ENSP00000358301	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.065	0.902
BDNF	DRD3	1861075	1857726	ENSP00000414303	ENSP00000373169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
ADCYAP1R1	GNRH1	1858376	1846491	ENSP00000379514	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.826	0.826
AKT1	IL2RB	1846136	1842567	ENSP00000270202	ENSP00000216223	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.210	0.917
CACNG5	GRIA4	1848490	1846800	ENSP00000303092	ENSP00000282499	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.161	0.755
AVP	DRD5	1857196	1848813	ENSP00000369647	ENSP00000306129	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.073	0.903
DLG2	CRIPT	1856435	1843506	ENSP00000365272	ENSP00000238892	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.672	0.851
GRM5	GRIN2B	1848814	1846639	ENSP00000306138	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.106	0.000	0.961	0.965
CHRNA4	APOE	1855204	1844127	ENSP00000359285	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.864	0.864
